price(thousand dollard),m2_living,grade,m2_above,bathrooms,view,m2_basement,bedrooms,zipcode_98004,waterfront,floors,zipcode_98039,zipcode_98040,zipcode_98112,zipcode_98006,zipcode_98033,zipcode_98168,zipcode_98001,zipcode_98042,zipcode_98023
415.0,140.28353,8,140.28353,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
349.5,130.0642,7,74.3224,1.0,0,55.7418,3,0,0,1.0,0,0,0,0,0,0,0,0,0
245.0,160.72219,7,160.72219,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
592.5,131.92226,7,131.92226,2.0,2,0.0,2,0,0,1.5,0,0,0,0,0,0,0,0,0
385.0,219.25108,7,109.62554,1.75,0,109.62554,4,0,0,1.0,0,0,0,0,0,0,0,0,0
315.0,146.78674,7,111.4836,1.75,0,35.30314,3,0,0,1.0,0,0,0,0,0,0,0,0,0
255.0,114.27069,7,114.27069,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
693.0,228.54138,8,228.54138,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
780.0,154.21898,8,135.63838,1.0,0,18.5806,3,0,0,1.5,0,0,1,0,0,0,0,0,0
237.0,117.98681,7,117.98681,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
525.0,195.0963,10,122.63196,2.25,0,72.46433999999999,3,0,0,2.0,0,0,0,0,0,0,0,0,0
425.0,71.53531,5,71.53531,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
369.9,70.60628,5,70.60628,0.75,4,0.0,1,0,1,1.0,0,0,0,0,0,0,0,0,0
290.0,157.9351,7,157.9351,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
285.0,104.05136,7,104.05136,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
415.0,99.40621,7,99.40621,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
272.5,192.30921,8,131.92226,2.5,0,60.38695,3,0,0,1.0,0,0,0,0,0,0,0,0,1
2900.0,469.16015,11,441.28925,3.25,2,27.8709,4,1,0,1.5,0,0,0,0,0,0,0,0,0
1365.0,493.31493,11,493.31493,4.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
436.0,96.61912,7,96.61912,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
210.0,157.9351,7,157.9351,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
236.0,120.7739,7,120.7739,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
331.0,100.33524,7,53.88374,1.75,0,46.4515,3,0,0,1.0,0,0,0,0,0,0,0,0,0
365.0,246.471659,8,246.471659,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,212.74787,8,212.74787,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
770.0,354.88946,9,264.77355,2.75,0,90.11591,4,0,0,2.0,0,0,0,0,0,0,0,0,0
455.0,205.31563,8,205.31563,2.5,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
405.0,222.03817,6,115.19972,1.75,0,106.83845,3,0,0,1.0,0,0,0,0,0,0,0,0,0
304.9,241.5478,7,149.57383,1.75,0,91.97397,4,0,0,1.0,0,0,0,0,0,0,0,0,0
170.0,79.89658,6,79.89658,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
2050.0,355.81849,9,244.33489,3.0,1,111.4836,5,0,0,2.0,0,0,0,0,0,0,0,0,0
780.0,325.1605,9,325.1605,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
330.0,224.82526,8,161.65122,3.0,0,63.17404,3,0,0,1.0,0,0,0,0,0,0,0,0,0
370.0,252.69616,9,252.69616,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
467.0,232.2575,7,171.87055,2.25,0,60.38695,5,0,0,1.0,0,0,0,0,0,0,0,0,0
405.0,155.14801,7,105.90942,1.75,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,0
675.0,269.4187,8,134.70935,2.25,0,134.70935,5,0,0,1.0,0,0,0,1,0,0,0,0,0
500.0,152.36092,7,105.90942,1.0,0,46.4515,2,0,0,1.0,0,0,0,1,0,0,0,0,0
389.999,175.58667,7,175.58667,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
630.0,274.06385,8,165.36734,1.75,2,108.69651,4,0,0,1.0,0,0,0,0,0,0,0,0,0
360.0,200.67048,9,200.67048,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,1,0,0
580.0,304.72184,8,210.88981,3.0,0,93.83203,4,0,0,2.0,0,0,0,0,0,0,0,0,0
550.0,183.01891,8,117.98681,2.0,3,65.0321,3,0,0,2.0,0,0,0,0,0,0,0,0,0
879.0,312.15408,10,312.15408,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
265.0,122.63196,7,122.63196,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
446.5,246.19295,8,246.19295,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
404.0,188.59309,7,123.56099,1.5,0,65.0321,3,0,0,1.0,0,0,0,0,0,0,0,0,0
267.5,147.71577,7,101.26427,1.75,2,46.4515,3,0,0,1.0,0,0,0,0,0,0,0,0,0
3075.0,422.70865,10,241.5478,5.0,4,181.16085,4,0,1,1.0,0,0,0,0,0,0,0,0,0
335.0,226.68332,8,226.68332,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
576.0,180.23182,7,90.11591,2.5,0,90.11591,3,0,0,1.0,0,0,0,0,0,0,0,0,0
208.633,189.52212,8,189.52212,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
315.0,204.3866,7,104.05136,2.25,0,100.33524,3,0,0,1.0,0,0,0,0,0,0,0,0,0
725.0,178.37376,8,89.18688,1.75,0,89.18688,3,0,0,1.0,0,0,1,0,0,0,0,0,0
550.0,167.2254,8,130.0642,2.75,0,37.1612,4,0,0,1.0,0,0,0,0,0,0,0,0,0
610.75,202.52854,8,202.52854,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
550.7,93.83203,6,93.83203,1.0,0,0.0,2,0,0,1.5,0,0,0,0,0,0,0,0,0
665.0,308.43796,8,206.24466,2.75,0,102.1933,4,0,0,2.0,0,0,0,0,0,0,0,0,0
834.0,220.18011,8,183.94794,2.5,2,36.23217,4,0,0,1.5,0,0,0,0,0,0,0,0,0
201.0,154.21898,6,154.21898,1.75,0,0.0,5,0,0,1.5,0,0,0,0,0,0,0,0,0
2384.0,339.09595,10,313.08311,2.5,4,26.01284,5,0,0,2.0,0,0,0,0,0,0,0,0,0
1384.0,398.55387,11,249.90907,3.25,3,148.6448,4,0,0,1.0,0,0,0,1,0,0,0,0,0
1400.0,398.55387,11,249.90907,3.25,3,148.6448,4,0,0,1.0,0,0,0,1,0,0,0,0,0
305.0,181.16085,8,125.41905,2.25,0,55.7418,4,0,0,1.0,0,0,0,0,0,0,0,0,0
487.0,240.61877,8,159.79316,2.0,0,80.82561,3,0,0,1.0,0,0,0,0,0,0,0,0,0
390.0,179.30279,8,179.30279,2.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
548.0,136.56741,7,108.69651,1.0,0,27.8709,2,0,0,1.0,0,0,0,0,0,0,0,0,0
268.75,74.3224,6,74.3224,1.0,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
819.9,292.64445,9,292.64445,2.75,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
520.0,188.59309,8,188.59309,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
230.0,134.70935,7,134.70935,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,1,0,0
240.0,140.28353,7,140.28353,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,1
232.0,115.19972,6,89.18688,1.0,0,26.01284,2,0,0,1.0,0,0,0,0,0,0,0,0,0
240.5,115.19972,6,89.18688,1.0,0,26.01284,2,0,0,1.0,0,0,0,0,0,0,0,0,0
274.975,281.49609,9,281.49609,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
740.0,190.45115,9,190.45115,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
186.375,92.903,7,92.903,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
790.0,220.18011,9,147.71577,2.25,0,72.46433999999999,3,0,0,1.0,0,0,0,0,0,0,0,0,0
880.0,260.1284,9,175.58667,3.5,0,84.54173,4,0,0,2.0,0,0,0,0,0,0,0,0,0
279.0,208.10272,7,208.10272,1.75,0,0.0,6,0,0,2.0,0,0,0,0,0,0,0,0,0
295.0,168.15443,8,168.15443,2.0,2,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
640.0,99.40621,7,99.40621,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
940.0,231.32847,9,231.32847,2.0,0,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
260.0,182.08988,7,182.08988,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
559.9,272.20579,9,172.79958,2.75,0,99.40621,3,0,0,1.0,0,0,0,0,0,0,0,0,0
791.5,140.28353,7,140.28353,2.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
265.0,131.92226,7,131.92226,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
245.0,161.65122,7,161.65122,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
485.0,237.83168,7,237.83168,1.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
684.0,282.42512,9,224.82526,3.5,0,57.59986,4,0,0,2.0,0,0,0,0,0,0,0,0,0
425.0,232.2575,8,120.7739,1.75,0,111.4836,3,0,0,1.0,0,0,0,0,0,0,0,0,0
309.6,118.451325,6,118.451325,1.75,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
552.25,239.68974,8,239.68974,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
165.0,92.903,6,92.903,1.0,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
239.9,92.903,6,92.903,1.0,0,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
320.0,99.40621,6,99.40621,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
206.6,129.13517,7,129.13517,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
387.0,232.2575,7,116.12875,1.75,0,116.12875,4,0,0,1.0,0,0,0,0,0,0,0,0,0
299.0,52.02568,4,52.02568,0.75,0,0.0,1,0,0,1.0,0,0,0,0,0,0,0,0,0
855.0,210.88981,9,210.88981,2.75,0,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
315.0,176.5157,7,120.7739,1.0,0,55.7418,3,0,0,1.0,0,0,0,0,0,0,0,0,0
437.5,91.97397,7,73.39337,1.0,2,18.5806,2,0,0,1.0,0,0,0,0,0,0,0,0,0
252.0,143.99965,7,97.54815,1.5,0,46.4515,4,0,0,1.0,0,0,0,0,0,0,1,0,0
375.0,204.3866,7,102.1933,1.75,0,102.1933,4,0,0,1.0,0,0,0,0,0,0,0,0,0
300.0,177.44473,7,177.44473,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
420.0,162.58025,7,162.58025,1.0,0,0.0,4,0,0,1.5,0,0,0,1,0,0,0,0,0
900.0,123.56099,7,123.56099,1.0,0,0.0,3,0,0,1.0,0,0,0,0,1,0,0,0,0
679.9,226.68332,9,183.94794,2.5,2,42.73538,3,0,0,2.0,0,0,0,0,0,0,0,0,0
463.0,152.36092,7,152.36092,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
380.0,256.41228,9,256.41228,2.5,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
329.5,169.08346,7,169.08346,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
604.95,196.02533,8,124.49002,2.5,0,71.53531,3,0,0,1.0,0,0,0,0,1,0,0,0,0
795.0,282.42512,8,152.36092,2.5,2,130.0642,5,0,0,1.0,0,0,0,1,0,0,0,0,0
465.0,170.94152,7,170.94152,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
673.0,277.77997,9,277.77997,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
810.0,327.01856,10,327.01856,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
785.0,226.68332,8,177.44473,2.75,0,49.23859,4,0,0,1.0,0,0,0,0,0,0,0,0,0
338.0,194.16727,7,127.27711,3.0,0,66.89016,4,0,0,1.0,0,0,0,0,0,0,0,0,0
280.0,132.85129,7,132.85129,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
315.0,202.52854,7,102.1933,2.25,0,100.33524,4,0,0,1.0,0,0,0,0,0,0,0,0,0
530.0,202.52854,7,102.1933,2.25,0,100.33524,4,0,0,1.0,0,0,0,0,0,0,0,0,0
380.0,320.51535,9,320.51535,3.0,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,1
297.0,134.70935,7,134.70935,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
730.0,300.07669,10,300.07669,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,152.36092,7,103.12233,1.75,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,0
275.0,147.71577,7,98.47718,3.0,0,49.23859,3,0,0,1.0,0,0,0,0,0,0,0,0,0
595.0,187.66406,7,187.66406,2.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
435.0,120.7739,7,120.7739,1.5,0,0.0,3,0,0,1.5,0,0,0,0,0,0,0,0,0
270.0,128.20614,6,128.20614,1.5,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
950.0,375.32812,10,281.49609,3.0,0,93.83203,3,0,0,2.0,0,0,0,0,0,0,0,0,0
389.0,197.88339,7,197.88339,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
560.0,236.90265,8,146.78674,2.25,0,90.11591,4,0,0,1.0,0,0,0,0,0,0,0,0,0
1350.0,445.9344,11,323.30244,3.5,2,122.63196,5,0,0,2.0,0,0,0,1,0,0,0,0,0
799.0,233.18653,8,233.18653,2.25,0,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
365.5,130.99323,7,130.99323,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
252.35,153.28995,7,107.76748,2.0,0,45.52247,3,0,0,1.0,0,0,0,0,0,0,0,0,0
403.95,196.95436,8,196.95436,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
385.0,189.52212,7,128.20614,1.5,0,61.31598,4,0,0,1.0,0,0,0,0,0,0,0,0,0
345.0,143.99965,7,143.99965,1.0,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
490.0,183.94794,9,183.94794,2.75,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
330.0,148.6448,8,148.6448,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
927.0,306.5799,8,306.5799,2.75,0,0.0,4,1,0,2.0,0,0,0,0,0,0,0,0,0
1118.0,356.74752,10,356.74752,2.5,1,0.0,4,0,0,2.0,0,1,0,0,0,0,0,0,0
330.0,113.34166,7,113.34166,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
530.0,252.69616,7,139.3545,2.25,0,113.34166,5,0,0,1.0,0,0,0,0,0,0,0,0,0
365.0,180.23182,8,180.23182,2.0,0,0.0,4,0,0,1.0,0,0,0,1,0,0,0,0,0
378.75,200.67048,7,117.05778,2.5,0,83.6127,3,0,0,1.5,0,0,0,0,0,0,0,0,0
269.9,142.14159,7,142.14159,1.75,0,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
557.0,158.86413,8,119.84487,3.5,0,39.01926,3,0,0,2.0,0,0,0,0,0,0,0,0,0
360.0,346.52819,7,199.74145,1.75,0,146.78674,4,0,0,1.0,0,0,0,0,0,0,0,0,0
352.0,87.32882,7,87.32882,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
437.0,162.58025,8,162.58025,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
322.5,169.08346,7,169.08346,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
650.0,140.28353,9,123.56099,3.25,0,16.72254,3,0,0,2.0,0,0,0,0,0,0,0,0,0
450.0,119.84487,8,119.84487,2.0,0,0.0,3,0,0,3.0,0,0,0,0,0,0,0,0,0
278.5,145.85771,7,145.85771,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
364.95,179.30279,8,179.30279,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
840.0,263.84452,10,263.84452,3.5,4,0.0,4,0,0,1.0,0,0,0,0,0,0,0,0,0
268.0,143.99965,7,143.99965,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
517.534,77.388199,5,77.388199,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
632.925,277.77997,8,277.77997,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
577.5,185.806,9,185.806,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
339.0,222.03817,7,222.03817,1.5,2,0.0,4,0,0,1.5,0,0,0,0,0,0,0,0,0
570.0,270.34773,7,142.14159,1.75,0,128.20614,3,0,0,1.0,0,0,0,0,0,0,0,0,0
563.5,193.702755,7,149.57383,1.75,0,44.128925,4,0,0,1.0,0,0,0,0,0,0,0,0,0
423.0,204.3866,7,119.84487,2.25,0,84.54173,4,0,0,1.0,0,0,0,0,0,0,0,0,0
355.0,172.79958,8,172.79958,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1550.0,563.92121,12,563.92121,4.25,0,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
482.0,88.25785,7,88.25785,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
625.0,148.6448,7,148.6448,1.75,0,0.0,3,0,0,1.0,0,0,0,1,0,0,0,0,0
538.0,209.03175,8,209.03175,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
380.0,211.81884,8,211.81884,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
375.0,87.32882,7,87.32882,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
245.0,142.14159,7,95.69009,2.5,0,46.4515,3,0,0,1.0,0,0,0,0,0,0,0,0,0
310.0,203.45757,7,203.45757,1.75,0,0.0,5,0,0,1.0,0,0,0,0,0,0,0,0,0
1300.0,218.32205,8,164.43831,2.0,0,53.88374,3,1,0,1.0,0,0,0,0,0,0,0,0,0
397.0,133.78032,7,111.4836,2.0,0,22.29672,4,0,0,1.0,0,0,0,0,0,0,0,0,0
365.0,204.3866,8,204.3866,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
328.5,212.74787,9,212.74787,3.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,1,0
988.0,375.32812,11,375.32812,3.0,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1000.0,242.47683,8,178.37376,2.5,0,64.10307,4,0,0,1.5,0,0,0,0,0,0,0,0,0
237.0,138.42547,7,138.42547,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
525.0,227.61235,8,227.61235,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
749.0,158.86413,9,133.78032,2.5,0,25.08381,4,0,0,1.0,0,0,0,1,0,0,0,0,0
722.5,452.43761,10,322.37341,2.5,0,130.0642,5,0,0,2.0,0,0,0,0,0,0,0,0,0
843.0,290.78639,10,290.78639,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
438.0,117.98681,8,117.98681,2.0,0,0.0,2,0,0,3.0,0,0,0,0,0,0,0,0,0
578.0,196.95436,8,143.07062,1.75,2,53.88374,3,0,0,1.0,0,0,0,0,0,0,0,0,0
227.95,155.14801,7,155.14801,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,1,0,0
196.0,192.30921,7,192.30921,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,1,0,0
641.0,131.92226,8,99.40621,1.0,0,32.51605,2,0,0,1.0,0,0,0,0,0,0,0,0,0
350.0,116.12875,6,116.12875,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
205.0,87.32882,7,87.32882,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
400.0,178.37376,7,178.37376,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1030.0,329.341135,10,242.47683,2.5,0,86.864305,3,0,0,1.0,0,0,0,0,0,0,0,0,0
505.0,117.05778,7,117.05778,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
475.0,217.39302,7,120.7739,2.5,0,96.61912,5,0,0,1.0,0,0,0,0,0,0,0,0,0
520.0,240.61877,8,133.78032,2.25,0,106.83845,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1450.0,368.82491,10,302.86378,4.5,2,65.96113,3,0,0,2.0,0,0,0,0,0,0,0,0,0
333.5,113.34166,7,113.34166,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
232.0,130.0642,6,130.0642,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
691.1,219.25108,8,158.86413,2.75,0,60.38695,3,0,0,1.0,0,0,0,1,0,0,0,0,0
811.0,173.72861,8,173.72861,1.75,0,0.0,3,0,0,1.0,0,1,0,0,0,0,0,0,0
551.0,262.91549,9,262.91549,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
496.5,209.96078,8,209.96078,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
705.0,183.01891,9,164.43831,3.0,3,18.5806,3,0,1,2.0,0,0,0,0,0,0,0,0,0
578.0,291.71542,9,164.43831,2.5,2,127.27711,4,0,0,1.0,0,0,0,0,0,0,0,0,0
255.0,115.19972,7,115.19972,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
1050.0,320.51535,10,320.51535,3.5,0,0.0,4,0,0,2.0,0,0,0,1,0,0,0,0,0
348.0,238.76071,8,238.76071,2.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
230.0,140.28353,7,140.28353,2.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
359.5,222.03817,9,222.03817,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,1
330.0,91.04494,6,91.04494,1.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
80.0,39.94829,4,39.94829,0.75,0,0.0,1,0,0,1.0,0,0,0,0,0,0,0,0,0
465.0,137.49644,7,137.49644,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
325.0,171.87055,8,171.87055,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,1,0
340.5,210.88981,7,178.37376,2.0,0,32.51605,3,0,0,1.0,0,0,0,0,0,1,0,0,0
342.5,168.15443,8,168.15443,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
290.9,149.57383,6,149.57383,2.0,0,0.0,2,0,0,2.0,0,0,0,0,0,0,0,0,0
868.7,356.74752,10,356.74752,4.25,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
1199.0,381.83133,9,290.78639,2.75,1,91.04494,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1150.0,389.26357,11,292.64445,3.25,0,96.61912,4,0,0,2.0,0,0,0,0,0,0,0,0,0
859.9,314.94117,9,314.94117,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
520.0,175.58667,7,175.58667,2.25,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
460.0,149.57383,9,100.33524,2.5,2,49.23859,3,0,0,2.0,0,0,0,0,0,0,0,0,0
438.924,97.54815,7,78.96755,1.5,0,18.5806,3,0,0,1.0,0,0,0,0,0,0,0,0,0
315.0,58.52889,5,58.52889,1.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
590.0,270.34773,8,165.36734,2.75,2,104.98039,4,0,0,1.0,0,0,0,0,1,0,0,0,0
378.5,157.9351,7,78.96755,1.75,0,78.96755,4,0,0,1.0,0,0,0,1,0,0,0,0,0
328.5,181.16085,9,181.16085,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,1,0
849.95,277.77997,8,277.77997,3.0,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
525.0,125.41905,7,83.6127,1.5,2,41.80635,3,0,0,1.0,0,0,0,0,0,0,0,0,0
1385.0,451.50858,9,451.50858,3.25,0,0.0,4,0,0,2.5,0,0,0,0,0,0,0,0,0
295.0,200.67048,8,135.63838,2.5,0,65.0321,4,0,0,1.0,0,0,0,0,0,0,0,0,1
1067.0,451.50858,11,358.60558,3.5,0,92.903,6,0,0,2.0,0,0,0,1,0,0,0,0,0
207.95,82.68367,6,82.68367,2.0,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
699.9,261.05743,9,261.05743,2.75,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
1280.0,315.8702,8,315.8702,2.5,1,0.0,5,0,0,2.0,0,0,0,0,0,0,0,0,0
452.0,146.78674,7,89.18688,1.5,0,57.59986,4,0,0,1.0,0,0,0,0,0,0,0,0,0
370.0,156.07704,7,156.07704,2.0,1,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
232.0,120.7739,7,120.7739,1.75,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
669.95,261.98646,7,221.10914,2.5,0,40.87732,5,0,0,2.0,0,0,0,0,0,0,0,0,0
397.5,140.28353,7,99.40621,2.0,0,40.87732,3,0,0,1.0,0,0,0,0,0,0,0,0,0
490.0,114.27069,8,80.82561,2.5,0,33.44508,2,0,0,2.0,0,0,1,0,0,0,0,0,0
725.0,196.02533,9,158.86413,2.0,0,37.1612,4,0,0,2.0,0,0,0,0,0,0,0,0,0
299.0,286.14124,7,149.57383,2.75,2,136.56741,3,0,0,1.0,0,0,0,0,0,0,0,0,0
625.0,138.42547,7,110.55457,1.5,0,27.8709,2,0,0,1.5,0,0,0,0,0,0,0,0,0
437.5,196.95436,7,196.95436,2.5,0,0.0,3,0,0,2.0,0,0,0,0,0,0,0,0,0
650.0,295.43154,9,295.43154,2.5,0,0.0,4,0,0,2.0,0,0,0,0,0,0,0,0,0
475.0,138.42547,7,79.89658,1.0,0,58.52889,2,0,0,1.0,0,0,0,0,0,0,0,0,0
342.0,179.30279,8,179.30279,2.0,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,1,0
1197.35,257.34131,10,257.34131,2.5,0,0.0,4,0,0,2.0,0,0,0,0,1,0,0,0,0
280.0,155.14801,7,155.14801,1.5,0,0.0,3,0,0,1.0,0,0,0,0,0,0,0,0,0
240.0,123.56099,7,123.56099,1.75,0,0.0,2,0,0,1.0,0,0,0,0,0,0,0,0,0
